,start MTU (UTC),end MTU (UTC),Day-ahead Price [EUR/MWh] BZN|NO1,Day-ahead Price [EUR/MWh] BZN|NO2,Day-ahead Price [EUR/MWh] BZN|NO3,Day-ahead Price [EUR/MWh] BZN|NO5,Day-ahead Price [EUR/MWh] BZN|SE3,Actual Total Load [MW] - BZN|NO1,Actual Total Load [MW] - BZN|NO2,Actual Total Load [MW] - BZN|NO3,Actual Total Load [MW] - BZN|NO5,Actual Total Load [MW] - BZN|SE3,Biomass - BZN|NO1,Fossil Gas - BZN|NO1,Hydro Run-of-river and poundage - BZN|NO1,Hydro Water Reservoir - BZN|NO1,Waste - BZN|NO1,Wind Onshore - BZN|NO1,Fossil Gas - BZN|NO2,Hydro Pumped Storage Aggregated- BZN|NO2,Hydro Run-of-river and poundage - BZN|NO2,Hydro Water Reservoir - BZN|NO2,Waste - BZN|NO2,Wind Onshore - BZN|NO2,Hydro Pumped Storage Aggregated- BZN|NO3,Hydro Run-of-river and poundage - BZN|NO3,Hydro Water Reservoir - BZN|NO3,Other - BZN|NO3,Other renewable - BZN|NO3,Waste - BZN|NO3,Wind Onshore - BZN|NO3,Fossil Gas - BZN|NO5,Hydro Pumped Storage Aggregated- BZN|NO5,Hydro Run-of-river and poundage - BZN|NO5,Hydro Water Reservoir - BZN|NO5,Waste - BZN|NO5,Fossil Gas - BZN|SE3,Hydro Water Reservoir - BZN|SE3,Nuclear - BZN|SE3,Other - BZN|SE3,Solar - BZN|SE3,Wind Onshore - BZN|SE3,CBF BZN|NO2 > BZN|NO1 [MW],CBF BZN|NO1 > BZN|NO2 [MW],CBF BZN|NO3 > BZN|NO1 [MW],CBF BZN|NO1 > BZN|NO3 [MW],CBF BZN|NO5 > BZN|NO1 [MW],CBF BZN|NO1 > BZN|NO5 [MW],CBF BZN|SE3 > BZN|NO1 [MW],CBF BZN|NO1 > BZN|SE3 [MW],Stored Energy Value [MWh] - BZN|NO1,Stored Energy Value [MWh] - BZN|NO2,Stored Energy Value [MWh] - BZN|NO3,Stored Energy Value [MWh] - BZN|NO5,Stored Energy Value [MWh] - BZN|SE3
64,2022-03-01 16:00:00,2022-03-01 17:00:00,143.73,143.73,46.38,143.73,139.57,5652,5084,4111,2372,12743,0,0,962,614,3,131,0,1,753,4646,4,874,46,563,2539,0,10,4,836,82,103,307,2988,13,0.0,1241.0,6408.0,1109.0,0.0,1821.0,1499,0,372,0,1500,0,402,0,1285251.6996459146,11428333.49711284,3590429.9514703294,4585287.611433766,1021634.600496969
65,2022-03-01 17:00:00,2022-03-01 18:00:00,145.13,145.13,45.7,145.13,134.69,5540,5020,3976,2332,12440,0,0,958,607,3,121,0,1,749,4604,4,820,46,551,2571,0,11,4,716,82,103,292,3019,19,0.0,1242.0,6410.0,1109.0,0.0,1934.0,1181,0,367,0,1488,0,634,0,1283947.8339472609,11422389.886618873,3588721.545290546,4582059.796705588,1021175.0031120642
66,2022-03-01 18:00:00,2022-03-01 19:00:00,142.81,142.81,45.2,142.81,114.82,5352,5025,3873,2320,12085,0,0,969,635,4,118,0,1,753,4564,4,821,46,548,2548,0,10,4,568,81,103,306,2933,18,0.0,1281.0,6408.0,1113.0,0.0,2002.0,1285,0,337,0,1425,0,487,0,1282645.8373512712,11416449.854875013,3587010.408840619,4578837.6231582435,1020714.4183560783
67,2022-03-01 19:00:00,2022-03-01 20:00:00,142.22,142.22,43.84,142.22,92.91,5266,5050,3841,2306,11693,0,0,983,663,4,94,0,1,757,4486,4,751,46,545,2566,0,10,4,421,82,103,278,2805,18,0.0,1162.0,6410.0,1101.0,0.0,2059.0,1139,0,326,0,1329,0,668,0,1281345.7019252963,11410513.297014775,3585296.5743162045,4575621.039472894,1020252.8644469794
68,2022-03-01 20:00:00,2022-03-01 21:00:00,139.6,139.6,42.57,139.6,72.39,5184,4897,3773,2278,11242,0,0,972,589,4,82,0,1,755,4101,4,874,46,535,2472,0,10,4,383,81,101,275,2625,16,0.0,921.0,6411.0,1074.0,0.0,2125.0,1281,0,306,0,1214,0,659,0,1280047.419736687,11404580.108171688,3583580.073912965,4572409.994330713,1019790.3596027358
69,2022-03-01 21:00:00,2022-03-01 22:00:00,130.79,130.79,39.45,130.79,39.45,5046,4771,3779,2224,10758,0,0,961,485,3,75,0,1,743,3729,4,956,46,520,2541,0,10,4,361,82,65,269,2335,13,0.0,855.0,6411.0,1016.0,0.0,2157.0,1282,0,361,0,1068,0,724,0,1278750.9828527947,11398650.183479268,3581860.9398265607,4569204.436412861,1019326.9220413158
70,2022-03-01 22:00:00,2022-03-01 23:00:00,113.64,113.64,34.4,113.64,34.4,4902,4596,3693,2153,10328,0,0,959,480,3,76,0,1,741,3078,4,1064,44,503,2433,0,10,4,385,81,65,248,1789,9,0.0,834.0,6411.0,953.0,0.0,2180.0,1503,0,320,0,754,0,722,0,1277456.38334097,11392723.418071035,3580139.2042526496,4566004.314400508,1018862.5699806876
71,2022-03-01 23:00:00,2022-04-01 00:00:00,131.71,131.71,39.91,131.71,39.99,4684,4521,3630,2167,10055,0,0,966,341,3,86,0,1,750,2576,5,1093,46,519,2497,0,10,4,415,81,66,240,2555,15,0.0,832.0,6405.0,877.0,0.0,2149.0,1135,0,387,0,1183,0,523,0,1276163.6132685626,11386799.70708051,3578414.8993868907,4562809.576974816,1018397.3216388187
72,2022-04-01 00:00:00,2022-04-01 01:00:00,131.87,131.87,37.04,131.87,37.14,4583,4645,3458,2102,9857,0,0,962,340,6,95,0,1,756,2569,7,1029,46,512,2471,0,10,4,532,82,65,200,2482,15,0.0,834.0,6405.0,856.0,0.0,2112.0,854,0,421,0,1155,0,681,0,626472.364211749,7564694.176828865,2476073.1520017856,2616458.930938722,835313.1781343304
73,2022-04-01 01:00:00,2022-04-01 02:00:00,128.56,128.56,35.04,128.56,36.66,4534,4493,3339,2085,9796,0,0,956,338,6,96,0,1,761,2293,8,1134,46,501,2540,0,11,4,686,83,66,184,2446,15,0.0,842.0,6405.0,848.0,0.0,2074.0,894,0,465,0,1169,0,543,0,625899.9741571314,7561301.121583256,2474237.026115654,2614783.1227811505,835400.7708367043
74,2022-04-01 02:00:00,2022-04-01 03:00:00,115.49,115.49,34.97,115.49,38.64,4570,4517,3425,2053,9814,0,0,955,333,6,87,0,1,762,2095,9,1141,46,491,2561,0,10,4,711,82,65,177,1972,15,0.0,860.0,6419.0,849.0,0.0,2090.0,1248,0,464,0,918,0,481,0,625326.3852319011,7557902.850791167,2472398.552468391,2613103.8859397983,835487.8543928091
75,2022-04-01 03:00:00,2022-04-01 04:00:00,113.38,113.38,35.18,113.38,41.02,4638,4486,3399,2082,9992,0,0,949,339,6,104,0,1,764,2178,9,1128,46,489,2593,0,11,4,823,82,66,173,1929,15,0.0,878.0,6502.0,890.0,0.0,2113.0,1328,0,489,0,937,0,398,0,624751.5696610633,7554499.13775406,2470557.7475366914,2611421.0640460253,835574.3731277806
76,2022-04-01 04:00:00,2022-04-01 05:00:00,133.06,133.06,37.09,133.06,93.97,4787,4720,3516,2054,10407,0,0,952,404,6,117,0,1,759,2957,9,983,46,495,2571,0,10,4,800,82,65,182,2647,15,0.0,906.0,6596.0,959.0,0.0,2080.0,1141,0,480,0,1365,0,269,0,624175.4996696219,7551089.7557734,2468714.627797247,2609734.5007311897,835660.2713667538
77,2022-04-01 05:00:00,2022-04-01 06:00:00,143.44,143.44,37.08,143.44,122.39,5308,5071,3720,2335,11184,0,0,967,702,6,128,0,35,768,5105,7,982,46,488,2710,0,11,4,763,82,103,218,3342,15,0.0,1079.0,6724.0,1039.0,0.0,1998.0,1136,0,420,0,1822,0,82,0,623598.1474825814,7547674.478150648,2466869.2097267495,2608044.0396266514,835745.4934348644
78,2022-04-01 06:00:00,2022-04-01 07:00:00,154.93,154.93,42.92,154.93,154.93,5875,5220,3954,2445,12123,0,0,975,921,6,144,0,338,782,6357,5,1005,46,501,2835,0,11,4,768,82,106,251,4194,11,0.0,1293.0,6809.0,1109.0,0.0,1960.0,1116,0,392,0,2352,0,0,79,623019.4853249467,7544253.078187272,2465021.509801894,2606349.524363772,835829.9836572481
79,2022-04-01 07:00:00,2022-04-01 08:00:00,167.88,167.88,43.9,167.88,167.88,6132,5283,4013,2520,12754,0,0,1000,1003,3,140,0,418,781,6978,3,904,47,499,2839,0,9,4,835,82,106,272,5401,9,0.0,1415.0,6852.0,1137.0,0.0,1953.0,1027,0,371,0,3115,0,0,572,622439.4854217215,7540825.3291847315,2463171.5444993717,2604650.7985739075,835913.6863590399
80,2022-04-01 08:00:00,2022-04-01 09:00:00,166.65,166.65,44.65,166.65,166.65,6148,5198,4098,2465,12696,0,0,1018,979,3,114,0,407,777,6781,3,868,47,506,2843,0,20,4,811,81,117,272,5113,9,0.0,1430.0,6923.0,1143.0,2.0,1894.0,868,0,410,0,2896,0,0,206,621858.119997911,7537391.004444494,2461319.330295877,2602947.7058884203,835996.5458653759
81,2022-04-01 09:00:00,2022-04-01 10:00:00,167.29,167.29,45.06,167.29,167.29,6085,5216,4165,2459,12780,0,0,1018,977,3,90,0,422,774,6902,3,774,47,507,2818,0,12,4,845,82,240,270,5054,9,0.0,1355.0,6944.0,1160.0,7.0,1827.0,922,0,406,0,2914,0,0,325,621275.3612785193,7533949.87726802,2459464.883668103,2601240.0899386685,836078.5065013914
82,2022-04-01 10:00:00,2022-04-01 11:00:00,164.62,164.62,45.95,164.62,164.62,5975,5157,4138,2468,12857,0,0,997,975,3,90,0,358,779,6776,3,718,47,499,2894,0,11,4,836,82,248,259,5013,9,0.0,1355.0,6949.0,1166.0,13.0,1813.0,716,0,426,0,2891,0,0,197,620691.1814885507,7530501.720956774,2457608.2210927405,2599527.794356011,836159.5125922215
83,2022-04-01 11:00:00,2022-04-01 12:00:00,159.98,159.98,46.84,159.98,159.98,5877,5196,4084,2417,12727,0,0,1012,968,3,80,0,356,775,6755,4,624,47,497,2873,0,19,4,815,82,248,259,4703,9,0.0,1347.0,6960.0,1165.0,12.0,1718.0,929,0,403,0,2707,0,0,272,620105.55285301,7527046.30881222,2455749.3590464853,2597810.6627718084,836239.5084630022
84,2022-04-01 12:00:00,2022-04-01 13:00:00,155.69,155.69,47.0,155.69,155.69,5866,5208,4165,2462,12607,0,0,1020,971,3,59,0,319,770,6693,4,568,47,492,2894,0,10,4,663,82,243,254,4519,9,0.0,1347.0,6970.0,1162.0,8.0,1653.0,900,0,421,0,2555,0,0,127,619518.4475969014,7523583.414135821,2453888.3140060278,2596088.5388174197,836318.4384388684
85,2022-04-01 13:00:00,2022-04-01 14:00:00,155.16,155.16,47.43,155.16,155.16,5891,5187,4155,2410,12830,0,0,1025,968,3,48,0,318,760,6690,4,558,47,495,2919,0,3,4,595,82,243,254,4576,9,0.0,1421.0,6973.0,1178.0,2.0,1640.0,1069,0,389,0,2582,0,0,263,618929.8379452295,7520112.81022904,2452025.102448062,2594361.2661242043,836396.2468449562
86,2022-04-01 14:00:00,2022-04-01 15:00:00,158.45,158.45,47.9,158.45,158.45,6014,5255,4144,2462,13264,0,0,1022,974,3,46,0,365,750,6855,4,448,47,494,2995,0,23,4,573,82,249,301,4788,12,0.0,1422.0,6974.0,1172.0,0.0,1582.0,1300,0,362,0,2770,0,0,519,618339.6961229986,7516634.270393344,2450159.740849282,2592628.688323522,836472.8780064009
87,2022-04-01 15:00:00,2022-04-01 16:00:00,161.35,161.35,48.35,161.35,161.35,6143,5213,4185,2634,13575,0,0,1027,977,3,44,0,390,736,7263,4,531,47,492,2994,0,17,4,559,82,247,299,5011,9,0.0,1422.0,6972.0,1186.0,0.0,1510.0,1741,0,326,0,2911,0,0,939,617747.9943552134,7513147.567930194,2448292.2456863793,2590890.6490467316,836548.2762483379
88,2022-04-01 16:00:00,2022-04-01 17:00:00,167.76,167.76,48.56,167.76,167.76,6074,5113,4143,2489,13696,0,0,1029,974,3,35,0,432,735,7427,4,535,47,488,2980,0,5,4,487,82,257,290,5326,9,0.0,1421.0,6972.0,1191.0,0.0,1434.0,1904,0,287,0,3130,0,0,1352,617154.704866878,7509652.476141051,2446422.6334360475,2589146.991925193,836622.3858959025
89,2022-04-01 17:00:00,2022-04-01 18:00:00,164.46,164.46,48.95,164.46,164.46,5957,5149,3989,2417,13498,0,0,1025,966,3,42,0,402,731,7229,4,492,47,482,2976,0,1,4,501,81,261,252,5030,9,0.0,1414.0,6972.0,1187.0,0.0,1304.0,1798,0,282,0,2949,0,0,1166,616559.7998829973,7506148.768327386,2444550.9205749794,2587397.5605902653,836695.1512742306
90,2022-04-01 18:00:00,2022-04-01 19:00:00,153.88,153.88,48.98,153.88,153.88,5873,5226,4001,2381,13165,0,0,1017,880,3,33,0,224,725,6633,4,363,47,480,2968,0,7,4,437,82,261,263,4508,9,0.0,1432.0,6971.0,1191.0,0.0,1182.0,1535,0,313,0,2602,0,0,589,615963.2516285753,7502636.217790657,2442677.123579868,2585642.1986733093,836766.5167084575
91,2022-04-01 19:00:00,2022-04-01 20:00:00,146.81,146.81,49.07,146.81,146.81,5804,5171,4099,2297,12709,0,0,1021,822,3,20,0,99,724,5671,4,400,47,478,2952,0,11,4,378,86,171,214,4075,9,0.0,1353.0,6972.0,1185.0,0.0,1100.0,1070,0,345,0,2236,0,208,0,615365.0323286168,7499114.597832329,2440801.2589274063,2583880.7498056837,836836.4265237189
92,2022-04-01 20:00:00,2022-04-01 21:00:00,141.57,141.57,49.07,141.57,128.75,5658,4930,3959,2284,12213,0,0,1018,715,3,12,0,1,727,4946,4,516,48,479,2883,0,10,4,413,84,146,208,3290,9,0.0,1218.0,6974.0,1147.0,0.0,1037.0,1225,0,362,0,1720,0,526,0,614765.114208126,7495583.6817538645,2438923.3430942865,2582113.0576187465,836904.8250451497
93,2022-04-01 21:00:00,2022-04-01 22:00:00,137.22,137.22,48.66,137.22,112.96,5438,4804,3938,2250,11727,0,0,1004,640,3,8,0,1,725,3746,4,545,48,469,2819,0,10,4,318,82,146,203,3093,12,0.0,1114.0,6974.0,1146.0,0.0,975.0,1009,0,389,0,1580,0,718,0,614163.4694921074,7492043.242856728,2437043.392557203,2580338.965743859,836971.6565978859
94,2022-04-01 22:00:00,2022-04-01 23:00:00,114.25,114.25,48.87,114.25,84.11,5190,4708,3845,2183,11178,0,0,998,578,3,3,0,1,722,2768,4,539,48,456,2769,0,9,4,266,82,125,193,2460,9,0.0,903.0,6974.0,1140.0,0.0,930.0,1132,0,366,0,1169,0,849,0,613560.0704055658,7488493.054442385,2435161.4237928474,2578558.3178123804,837036.865507063
95,2022-04-01 23:00:00,2022-05-01 00:00:00,133.14,133.14,54.3,133.14,93.87,4956,4520,3784,2163,10844,0,0,983,565,3,4,0,1,730,2567,5,676,48,444,2801,0,9,4,237,84,67,157,2438,15,0.0,862.0,6975.0,1056.0,0.0,865.0,1315,0,378,0,1147,0,456,0,612954.8891735051,7484932.889812295,2433277.4532779134,2576770.9574556686,837100.3960978162
96,2022-05-01 00:00:00,2022-05-01 01:00:00,123.38,123.38,51.69,123.38,51.69,4824,4478,3608,2097,10675,0,0,973,395,3,1,0,1,723,2307,8,661,47,440,2771,0,9,4,335,81,63,148,2185,15,0.0,808.0,6976.0,964.0,0.0,794.0,1409,0,411,0,988,0,548,0,785548.5363449209,6247852.769399438,1834004.4317155133,1603123.494730596,1234950.4686308594
97,2022-05-01 01:00:00,2022-05-01 02:00:00,111.65,111.65,50.04,111.65,50.04,4761,4609,3461,2077,10481,0,0,972,357,3,0,0,1,714,2159,9,482,48,440,2769,0,10,4,401,81,65,132,1833,15,0.0,798.0,6973.0,899.0,0.0,733.0,1472,0,431,0,838,0,575,0,786317.241282284,6250662.897947983,1834504.9016106667,1603760.2421580348,1235544.4299116964
98,2022-05-01 02:00:00,2022-05-01 03:00:00,103.37,103.37,49.53,103.37,49.53,4749,4794,3487,2072,10483,0,0,966,322,3,0,0,1,704,2030,9,345,48,433,2751,0,10,4,386,82,66,129,1539,15,0.0,787.0,6972.0,895.0,0.0,665.0,1701,0,427,0,676,0,565,0,787094.1860792451,6253544.291997282,1835017.0378344553,1604418.521462269,1236141.0153375692
99,2022-05-01 03:00:00,2022-05-01 04:00:00,105.86,105.86,49.99,105.86,50.07,4777,4744,3615,2098,10618,0,0,977,318,3,1,0,1,699,2053,9,451,48,432,2762,0,10,4,313,81,65,130,1641,15,0.0,753.0,6974.0,950.0,0.0,617.0,1692,0,414,0,717,0,531,0,787879.4549166546,6256497.448575217,1835540.9183349097,1605098.4263563997,1236740.2599738373
100,2022-05-01 04:00:00,2022-05-01 05:00:00,121.68,121.68,50.04,121.68,93.39,4948,4711,3649,2156,10955,0,0,977,434,3,7,0,22,692,2479,9,496,48,433,2760,0,11,4,337,81,66,169,2108,15,0.0,798.0,6973.0,1030.0,0.0,594.0,1519,0,419,0,994,0,454,0,788673.131975362,6259522.864709661,1836076.621060057,1605800.0505535272,1237342.1988858578
101,2022-05-01 05:00:00,2022-05-01 06:00:00,138.33,138.33,63.24,138.33,99.16,5432,5066,3789,2301,11816,0,0,995,753,3,59,0,79,696,3427,9,536,48,429,2891,0,10,4,382,81,92,197,2875,13,0.0,831.0,6975.0,1084.0,0.0,574.0,1411,0,391,0,1462,0,264,0,789475.3014362173,6262621.037428494,1836624.2239579274,1606523.4877667525,1237946.867138989
102,2022-05-01 06:00:00,2022-05-01 07:00:00,138.75,138.75,70.06,138.75,101.15,6012,5655,4018,2412,12736,0,0,1002,789,3,88,0,128,715,4712,7,515,48,428,2980,0,11,4,504,82,111,205,3177,15,0.0,1041.0,6976.0,1131.0,0.0,564.0,1797,0,404,0,1652,0,188,0,790286.0474800711,6265792.463759596,1837183.8049765492,1607268.831709177,1238554.29979859
103,2022-05-01 07:00:00,2022-05-01 08:00:00,138.79,138.79,66.0,138.79,129.56,6199,5244,3945,2450,13257,0,0,1015,948,3,111,0,127,709,5705,5,578,47,426,2948,0,10,4,889,83,133,205,3307,10,0.0,1213.0,6976.0,1153.0,0.0,579.0,2593,0,343,0,1783,0,0,614,791105.4542877729,6269037.640730843,1837755.4420639516,1608036.1760939015,1239164.5319300182
104,2022-05-01 08:00:00,2022-05-01 09:00:00,139.15,139.15,57.06,139.15,121.09,6213,5451,3897,2460,13359,0,0,1009,955,3,116,0,140,704,5471,5,665,48,417,2968,0,11,4,986,82,118,178,3294,15,0.0,1251.0,6975.0,1151.0,1.0,615.0,2486,0,375,0,1808,0,0,603,791933.6060401727,6272357.0653701145,1838339.213168163,1608825.6146340268,1239777.5985986327
105,2022-05-01 09:00:00,2022-05-01 10:00:00,139.08,139.08,52.75,139.08,135.05,6143,5457,4079,2452,13495,0,0,1009,952,3,148,0,141,708,5596,7,684,47,409,2974,0,11,4,999,82,117,176,3368,15,0.0,1284.0,6982.0,1155.0,2.0,655.0,2404,0,353,0,1831,0,0,592,792770.5869181207,6275751.234705287,1838935.1962372125,1609637.2410426529,1240393.534869791
106,2022-05-01 10:00:00,2022-05-01 11:00:00,138.07,138.07,52.91,138.07,129.99,6061,5339,4344,2421,13570,0,0,1003,949,3,148,0,133,703,5308,6,781,47,408,2970,0,11,4,839,82,124,179,3164,12,0.0,1296.0,6977.0,1163.0,5.0,718.0,2407,0,311,0,1694,0,0,498,793616.481102467,6279220.64576424,1839543.4692191286,1610471.1490328822,1241012.3758088518
107,2022-05-01 11:00:00,2022-05-01 12:00:00,136.93,136.93,49.92,136.93,131.97,5977,5320,4240,2382,13598,0,0,1014,884,3,155,0,132,699,4866,6,824,47,411,2971,0,14,4,811,81,129,169,2990,9,0.0,1358.0,6977.0,1149.0,5.0,811.0,2109,0,345,0,1586,0,0,167,794471.3727740617,6282765.795574853,1840164.1100619414,1611327.4323178146,1241634.1564811734
108,2022-05-01 12:00:00,2022-05-01 13:00:00,136.87,136.87,49.86,136.87,130.67,5873,5424,4341,2404,13567,0,0,1018,801,3,158,0,132,701,4806,7,693,47,411,2973,0,10,4,734,82,120,165,3013,14,0.0,1359.0,6977.0,1147.0,3.0,949.0,1897,0,361,0,1558,0,58,0,795335.3461137547,6286387.181165003,1840797.1967136785,1612206.1846105512,1242258.911952114
109,2022-05-01 13:00:00,2022-05-01 14:00:00,136.61,136.61,49.71,136.61,121.39,5873,5383,4223,2399,13585,0,0,1017,801,3,166,0,132,698,4780,8,687,47,412,2924,0,10,4,760,82,120,169,2965,10,0.0,1354.0,6977.0,1154.0,1.0,1063.0,1832,0,341,0,1496,0,181,0,796208.4853023958,6290085.299562566,1841442.807122369,1613107.4996241932,1242886.6772870317
110,2022-05-01 14:00:00,2022-05-01 15:00:00,137.05,137.05,49.58,137.05,122.42,5994,5382,4260,2424,13925,0,0,1023,799,3,179,0,131,693,5028,7,739,48,416,2900,0,11,4,709,83,119,167,3061,15,0.0,1342.0,6976.0,1103.0,0.0,1248.0,2049,0,319,0,1528,0,49,0,797090.8745208352,6293860.647795423,1842101.0192360426,1614031.471071841,1243517.4875512847
111,2022-05-01 15:00:00,2022-05-01 16:00:00,141.67,141.67,48.93,141.67,137.28,6168,5433,4156,2477,14111,0,0,1013,830,4,192,0,127,694,5594,7,748,47,418,2927,0,11,4,747,85,127,181,3314,9,0.0,1367.0,6976.0,1165.0,0.0,1380.0,1772,0,360,0,1715,0,232,0,797982.5979499228,6297713.72289145,1842771.9110027272,1614978.1926665958,1244151.377810232
112,2022-05-01 16:00:00,2022-05-01 17:00:00,148.09,148.09,48.26,148.09,148.09,6110,5287,4186,2467,14008,0,0,1037,843,3,195,0,138,696,6268,8,882,47,414,2821,0,11,4,597,83,137,180,3602,9,0.0,1427.0,6974.0,1147.0,0.0,1442.0,1857,0,292,0,1802,0,43,0,798883.7397705088,6301645.021878527,1843455.5603704518,1615947.758121558,1244788.383129231
113,2022-05-01 17:00:00,2022-05-01 18:00:00,143.76,143.76,47.95,143.76,139.88,6033,5249,4237,2415,13821,0,0,1010,842,4,196,0,139,694,5931,8,877,47,381,2810,0,11,4,525,85,126,182,3480,9,0.0,1424.0,6973.0,1164.0,0.0,1590.0,1578,0,306,0,1738,0,295,0,799794.384163443,6305655.041784529,1844152.045287245,1616940.2611498288,1245428.53857364
114,2022-05-01 18:00:00,2022-05-01 19:00:00,140.09,140.09,47.11,140.09,135.75,5954,5201,4088,2410,13622,0,0,1004,854,5,197,0,133,695,5256,4,956,47,376,2775,0,11,4,613,82,105,154,3254,9,0.0,1386.0,6972.0,1188.0,0.0,1706.0,1603,0,322,0,1591,0,311,0,800714.6153095757,6309744.279637339,1844861.4437011364,1617955.7954645092,1246071.8792088176
115,2022-05-01 19:00:00,2022-05-01 20:00:00,137.65,137.65,46.29,137.65,119.93,5879,5192,3917,2388,13260,0,0,967,772,4,196,0,127,691,4681,4,913,47,375,2765,0,11,4,795,82,90,152,2964,11,0.0,1329.0,6971.0,1181.0,0.0,1797.0,1707,0,362,0,1396,0,391,0,801644.5173897571,6313913.232464833,1845583.8335601555,1618994.4547787006,1246718.4401001227
116,2022-05-01 20:00:00,2022-05-01 21:00:00,139.0,139.0,45.54,139.0,98.09,5749,5155,3969,2368,12676,0,0,960,657,5,189,0,127,692,4716,6,848,47,372,2738,0,11,4,762,82,90,145,2951,9,0.0,1064.0,6972.0,1188.0,0.0,1864.0,1618,0,380,0,1372,0,484,0,802584.1745848365,6318162.397294888,1846319.2928123297,1620056.332805503,1247368.2563129123
117,2022-05-01 21:00:00,2022-05-01 22:00:00,136.92,136.92,43.21,136.92,118.71,5547,5166,3862,2282,12331,0,0,986,622,5,186,0,127,687,4039,9,686,47,374,2677,0,12,4,811,87,90,143,2708,11,0.0,999.0,6972.0,1197.0,0.0,1957.0,1194,0,393,0,1236,0,870,0,803533.6710756646,6322492.271155383,1847067.8994056885,1621141.5232580178,1248021.3629125457
118,2022-05-01 22:00:00,2022-05-01 23:00:00,135.52,135.52,42.94,135.52,97.29,5351,5155,3775,2235,11928,0,0,956,536,5,177,0,127,690,3901,8,485,47,371,2617,0,11,4,697,87,90,144,2525,9,0.0,951.0,6972.0,1150.0,0.0,1990.0,1057,0,408,0,1121,0,998,0,804493.0910430909,6326903.351074198,1847829.7312882605,1622250.1198493452,1248677.7949643806
119,2022-05-01 23:00:00,2022-06-01 00:00:00,125.81,125.81,52.08,125.81,93.29,5233,5034,3566,2201,11525,0,0,932,599,5,174,0,135,671,3993,9,418,47,365,2478,0,12,4,664,86,67,120,2585,9,0.0,924.0,6971.0,983.0,0.0,1992.0,1043,0,392,0,1092,0,871,0,805462.5186679658,6331396.134079207,1848604.8664080752,1623382.2162925866,1249337.5875337753
120,2022-06-01 00:00:00,2022-06-01 01:00:00,124.94,124.94,51.77,124.94,80.77,5097,4886,3620,2182,11352,0,0,940,568,4,161,0,127,660,3882,9,427,47,348,2253,0,11,4,450,85,67,118,2620,9,0.0,915.0,6969.0,902.0,0.0,1963.0,1286,0,317,0,1046,0,682,0,2625612.7230438814,11540926.209698327,4209396.89403544,4351848.887162807,1581561.1354861017
121,2022-06-01 01:00:00,2022-06-01 02:00:00,125.01,125.01,52.31,125.01,78.08,5011,4779,3596,2157,11205,0,0,956,559,4,176,0,127,656,3772,9,422,47,350,2262,0,12,4,310,85,68,121,2639,11,0.0,915.0,6969.0,866.0,0.0,1900.0,1146,0,299,0,1030,0,769,0,2628369.5024306145,11548460.177272195,4213924.085705873,4359413.571810759,1581935.1320295883
122,2022-06-01 02:00:00,2022-06-01 03:00:00,129.93,129.93,51.78,129.93,81.97,5048,4770,3687,2155,11226,0,0,961,641,4,177,0,128,651,4296,9,408,48,344,2287,0,11,4,192,83,68,121,3024,12,0.0,919.0,6971.0,870.0,0.0,1855.0,1029,0,281,0,1237,0,640,0,2631125.039102342,11556024.955081731,4218463.861776815,4367013.383363258,1582309.0938988875
123,2022-06-01 03:00:00,2022-06-01 04:00:00,140.02,140.02,52.24,140.02,89.31,5111,4786,3612,2166,11440,0,0,957,730,5,179,0,137,670,4827,7,402,47,343,2261,0,11,4,184,84,68,150,3390,9,0.0,948.0,6971.0,904.0,0.0,1782.0,641,0,282,0,1449,0,796,0,2633879.283214922,11563620.243468111,4223016.120984686,4374647.911165391,1582682.999039428
124,2022-06-01 04:00:00,2022-06-01 05:00:00,146.89,146.89,53.62,146.89,89.75,5336,4916,3739,2186,11742,0,0,948,831,6,175,0,165,677,5920,4,354,47,368,2249,0,12,4,216,83,77,153,3758,9,0.0,958.0,6970.0,1003.0,0.0,1700.0,480,0,264,0,1674,0,859,0,2636632.1849242193,11571245.742772527,4227580.76206591,4382316.744562251,1583056.8253966414
125,2022-06-01 05:00:00,2022-06-01 06:00:00,151.89,151.89,49.93,151.89,97.06,5868,5261,3818,2348,12260,0,0,973,1067,5,162,0,281,676,6756,4,286,47,368,2220,0,11,4,451,84,262,163,4353,11,0.0,1038.0,6970.0,1120.0,0.0,1605.0,450,0,234,0,2135,0,775,0,2639383.6943860925,11578901.153336156,4232157.683756911,4390019.472898927,1583430.5509159574
126,2022-06-01 06:00:00,2022-06-01 07:00:00,153.62,153.62,52.28,153.62,110.87,6472,5622,4032,2535,12659,0,0,1000,1160,3,109,0,282,676,7475,4,209,43,375,2225,0,20,4,145,82,268,192,5522,10,0.0,1259.0,6970.0,1187.0,0.0,1540.0,129,0,263,0,2827,0,861,0,2642133.7617564034,11586586.17550018,4236746.784794108,4397755.685520505,1583804.153542805
127,2022-06-01 07:00:00,2022-06-01 08:00:00,182.64,182.64,54.09,165.96,136.88,6521,5675,4115,2630,13042,0,0,1015,1211,4,96,0,420,677,7696,5,194,40,382,2186,0,25,4,144,82,350,188,6028,9,0.0,1382.0,6629.0,1258.0,0.0,1481.0,12,0,258,0,3186,0,639,0,2644882.3371910136,11594300.509605788,4241347.963913926,4405524.971772078,1584177.6112226155
